762 332 7 4317531216
0 0 0 4317531229
0 0 0 4317531242
0 0 0 4317531255
0 0 0 4317531268
0 0 0 4317531281
102 67 7 4317531294
1189 896 14 4317531307
751 602 7 4317531320
2024 1349 22 4317531333
1565 1039 21 4317531346
1527 986 15 4317531359
1462 850 45 4317531372
422 248 0 4317531385
237 140 7 4317531398
0 0 0 4317531411
334 200 7 4317531424
457 318 7 4317531437
1771 1111 21 4317531450
1863 1216 22 4317531463
1409 886 21 4317531476
1729 1221 7 4317531489
2249 1576 44 4317531502
1956 1418 21 4317531515
2037 1438 28 4317531528
1420 1085 36 4317531541
1116 938 22 4317531554
74 66 0 4317531567
0 0 0 4317531580
0 0 0 4317531593
258 273 0 4317531606
905 1005 15 4317531619
403 439 7 4317531632
1402 1514 37 4317531645
1107 1152 37 4317531658
1212 1263 28 4317531671
720 751 14 4317531684
1110 1097 22 4317531697
429 460 15 4317531710
0 0 0 4317531723
0 0 0 4317531736
326 315 30 4317531749
421 440 0 4317531762
633 609 7 4317531775
484 481 7 4317531788
1371 1355 14 4317531801
1161 1168 37 4317531814
1276 1287 21 4317531827
1236 1308 29 4317531840
1476 1518 44 4317531853
1252 1345 7 4317531866
919 1087 28 4317531879
1586 1679 37 4317531892
677 891 0 4317531905
607 717 14 4317531918
233 323 7 4317531931
268 419 0 4317531944
854 1177 23 4317531957
779 1164 44 4317531970
1062 1552 37 4317531983
470 742 14 4317531996
1071 1475 29 4317532009
735 1007 0 4317532022
645 877 30 4317532035
259 377 7 4317532048
556 700 15 4317532061
624 801 0 4317532074
445 580 7 4317532087
86 85 0 4317532100
0 0 0 4317532113
0 0 0 4317532126
92 110 0 4317532139
596 708 14 4317532152
865 1146 0 4317532165
975 1347 14 4317532178
138 195 0 4317532191
815 1062 14 4317532204
1046 1565 29 4317532217
1239 1835 35 4317532230
1264 1801 36 4317532243
714 1077 36 4317532256
1095 1629 37 4317532269
430 749 7 4317532282
1019 1769 52 4317532295
343 671 7 4317532308
806 1642 14 4317532321
525 1167 28 4317532334
862 1769 37 4317532347
455 972 7 4317532360
497 1026 37 4317532373
825 1714 37 4317532386
592 1225 37 4317532399
516 1030 14 4317532412
233 455 15 4317532425
0 0 0 4317532438
0 0 0 4317532451
0 0 0 4317532464
0 0 0 4317532477
0 0 0 4317532490
204 435 7 4317532503
248 503 7 4317532516
539 1071 21 4317532529
434 951 21 4317532542
957 1886 37 4317532555
445 931 0 4317532568
923 1915 37 4317532581
591 1180 21 4317532594
627 1266 36 4317532607
612 1177 7 4317532620
733 1554 29 4317532633
405 854 15 4317532646
760 1683 43 4317532659
356 863 14 4317532672
605 1383 36 4317532685
704 1678 14 4317532698
370 967 7 4317532711
641 1856 44 4317532724
329 969 7 4317532737
438 1454 29 4317532750
286 1049 15 4317532763
222 733 14 4317532776
564 1696 22 4317532789
323 934 7 4317532802
227 654 7 4317532815
0 0 0 4317532828
81 215 0 4317532841
252 614 23 4317532854
157 447 15 4317532867
326 954 22 4317532880
487 1349 21 4317532893
359 917 14 4317532906
389 1109 7 4317532919
573 1597 22 4317532932
215 700 7 4317532945
642 1762 36 4317532958
205 574 7 4317532971
573 1459 14 4317532984
252 711 22 4317532997
433 1331 29 4317533010
455 1299 29 4317533023
284 847 14 4317533036
376 1111 14 4317533049
240 626 28 4317533062
551 1619 22 4317533075
448 1290 21 4317533088
526 1732 37 4317533101
300 976 14 4317533114
242 724 14 4317533127
562 1871 44 4317533140
391 1305 28 4317533153
529 1678 59 4317533166
364 1178 0 4317533179
198 701 7 4317533192
367 1360 15 4317533205
164 517 46 4317533218
451 1231 14 4317533231
331 1006 15 4317533244
304 978 7 4317533257
381 1298 30 4317533270
295 873 45 4317533283
555 1635 29 4317533296
180 595 14 4317533309
410 1304 29 4317533322
378 1293 22 4317533335
233 730 15 4317533348
379 1235 15 4317533361
288 912 7 4317533374
101 354 7 4317533387
390 1370 7 4317533400
295 985 22 4317533413
241 1019 23 4317533426
93 432 0 4317533439
158 653 14 4317533452
413 1751 22 4317533465
121 623 7 4317533478
400 1538 37 4317533491
417 1579 28 4317533504
279 1067 29 4317533517
339 1322 21 4317533530
386 1685 28 4317533543
190 701 29 4317533556
405 1615 30 4317533569
398 1680 22 4317533582
190 864 29 4317533595
322 1510 30 4317533608
300 1399 36 4317533621
146 612 15 4317533634
243 987 14 4317533647
193 791 14 4317533660
271 1261 30 4317533673
236 974 15 4317533686
130 585 14 4317533699
311 1351 7 4317533712
131 612 15 4317533725
319 1301 29 4317533738
209 915 7 4317533751
226 926 7 4317533764
219 963 29 4317533777
112 421 0 4317533790
234 1006 14 4317533803
193 891 15 4317533816
74 371 15 4317533829
209 973 7 4317533842
204 885 14 4317533855
187 914 21 4317533868
209 1121 15 4317533881
166 806 0 4317533894
51 211 0 4317533907
239 1173 7 4317533920
247 1201 7 4317533933
95 458 7 4317533946
285 1484 36 4317533959
196 966 14 4317533972
198 818 7 4317533985
318 1529 15 4317533998
141 715 7 4317534011
219 1357 7 4317534024
303 1399 21 4317534037
125 560 14 4317534050
212 1186 14 4317534063
259 1227 14 4317534076
99 472 0 4317534089
263 1464 21 4317534102
240 1423 14 4317534115
98 597 0 4317534128
315 1610 35 4317534141
251 1439 29 4317534154
76 458 0 4317534167
249 1167 43 4317534180
172 854 21 4317534193
82 450 7 4317534206
204 1068 0 4317534219
167 839 15 4317534232
199 899 37 4317534245
140 815 28 4317534258
67 423 0 4317534271
203 1059 14 4317534284
118 675 21 4317534297
150 699 29 4317534310
226 1399 14 4317534323
97 565 14 4317534336
176 1132 14 4317534349
107 673 0 4317534362
74 507 7 4317534375
160 950 22 4317534388
89 553 0 4317534401
176 1168 37 4317534414
212 1556 21 4317534427
60 363 0 4317534440
145 1009 29 4317534453
250 1541 46 4317534466
76 592 14 4317534479
209 1515 35 4317534492
218 1487 21 4317534505
138 852 0 4317534518
234 1457 29 4317534531
155 1036 37 4317534544
38 287 7 4317534557
211 1492 14 4317534570
170 1134 14 4317534583
82 632 14 4317534596
230 1745 37 4317534609
178 1154 22 4317534622
137 1073 0 4317534635
280 2022 44 4317534648
98 751 21 4317534661
156 1184 22 4317534674
169 1215 36 4317534687
211 1449 45 4317534700
114 706 14 4317534713
131 1033 29 4317534726
150 1042 14 4317534739
87 573 0 4317534752
205 1584 21 4317534765
117 894 14 4317534778
79 692 14 4317534791
146 1136 14 4317534804
134 921 0 4317534817
109 848 22 4317534830
123 1094 52 4317534843
54 496 29 4317534856
126 906 14 4317534869
115 916 29 4317534882
56 448 7 4317534895
94 713 23 4317534908
97 901 22 4317534921
62 517 14 4317534934
148 1219 14 4317534947
128 1024 22 4317534960
53 449 0 4317534973
116 949 7 4317534986
174 1409 22 4317534999
50 503 22 4317535012
118 831 7 4317535025
197 1449 43 4317535038
88 809 7 4317535051
152 1315 7 4317535064
219 1840 29 4317535077
71 774 7 4317535090
99 849 7 4317535103
231 1825 44 4317535116
132 1139 14 4317535129
87 755 29 4317535142
194 1949 36 4317535155
126 1020 21 4317535168
166 1385 0 4317535181
191 1940 29 4317535194
121 1064 28 4317535207
65 722 7 4317535220
230 1914 7 4317535233
156 1359 7 4317535246
48 396 7 4317535259
165 1687 14 4317535272
145 1224 7 4317535285
30 296 0 4317535298
110 1161 7 4317535311
200 1663 29 4317535324
67 629 7 4317535337
169 1557 22 4317535350
81 887 14 4317535363
41 322 7 4317535376
63 571 7 4317535389
26 259 7 4317535402
0 0 0 4317535415
5 49 0 4317535428
36 415 0 4317535441
119 1183 30 4317535454
126 1096 7 4317535467
32 304 0 4317535480
141 1471 22 4317535493
145 1445 28 4317535506
97 680 14 4317535519
101 1057 36 4317535532
181 1825 29 4317535545
81 715 14 4317535558
137 1312 22 4317535571
189 1855 14 4317535584
52 631 7 4317535597
134 1138 30 4317535610
149 1583 21 4317535623
114 1129 21 4317535636
142 1105 35 4317535649
153 1595 21 4317535662
233 2645 43 4317535675
80 798 7 4317535688
78 815 14 4317535701
127 1374 22 4317535714
98 886 28 4317535727
68 875 21 4317535740
156 1745 21 4317535753
67 732 14 4317535766
70 913 28 4317535779
102 1514 29 4317535792
80 903 14 4317535805
29 436 0 4317535818
121 1457 29 4317535831
65 663 15 4317535844
46 722 14 4317535857
83 1237 21 4317535870
21 320 14 4317535883
53 642 22 4317535896
38 473 7 4317535909
29 463 15 4317535922
57 730 15 4317535935
46 542 7 4317535948
63 899 14 4317535961
51 696 7 4317535974
59 854 14 4317535987
102 1174 30 4317536000
69 710 7 4317536013
96 1371 22 4317536026
25 354 0 4317536039
66 1169 14 4317536052
124 1687 22 4317536065
33 546 22 4317536078
58 802 0 4317536091
121 1627 29 4317536104
88 1160 14 4317536117
55 1047 15 4317536130
148 1967 35 4317536143
59 756 14 4317536156
109 1445 21 4317536169
139 1997 52 4317536182
58 777 21 4317536195
58 810 0 4317536208
125 1680 30 4317536221
100 1535 22 4317536234
111 1624 36 4317536247
146 2152 30 4317536260
48 768 7 4317536273
72 940 14 4317536286
117 1885 21 4317536299
132 1953 52 4317536312
16 364 7 4317536325
118 1996 58 4317536338
68 983 0 4317536351
20 370 0 4317536364
66 925 29 4317536377
76 1089 30 4317536390
15 229 7 4317536403
72 892 7 4317536416
43 804 15 4317536429
82 897 22 4317536442
86 1428 15 4317536455
78 1137 29 4317536468
6 152 14 4317536481
90 1304 7 4317536494
75 1133 22 4317536507
14 275 0 4317536520
62 1102 30 4317536533
63 885 30 4317536546
43 669 7 4317536559
57 849 22 4317536572
5 152 22 4317536585
29 467 30 4317536598
81 1084 15 4317536611
57 946 14 4317536624
96 1176 7 4317536637
72 1186 14 4317536650
104 1396 29 4317536663
98 1437 37 4317536676
107 1402 14 4317536689
86 1277 30 4317536702
84 1108 29 4317536715
37 492 0 4317536728
31 457 7 4317536741
13 112 0 4317536754
6 16 7 4317536767
0 0 0 4317536780
8 74 23 4317536793
0 0 0 4317536806
0 0 0 4317536819
0 0 0 4317536832
0 0 0 4317536845
0 0 0 4317536858
0 0 0 4317536871
0 0 0 4317536884
0 0 0 4317536897
0 0 0 4317536910
0 0 0 4317536923
6 55 23 4317536936
0 0 0 4317536949
6 29 7 4317536962
0 0 0 4317536975
0 0 0 4317536988
read 579 profiled data
